id|url|repository_url|labels_url|user
1697611299|https://api.github.com/repos/pandas-dev/pandas/issues/53100|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53100/labels{/name}|{'login': 'ivirshup', 'id': 8238804, 'node_id': 'MDQ6VXNlcjgyMzg4MDQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8238804?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ivirshup', 'html_url': 'https://github.com/ivirshup', 'followers_url': 'https://api.github.com/users/ivirshup/followers', 'following_url': 'https://api.github.com/users/ivirshup/following{/other_user}', 'gists_url': 'https://api.github.com/users/ivirshup/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ivirshup/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ivirshup/subscriptions', 'organizations_url': 'https://api.github.com/users/ivirshup/orgs', 'repos_url': 'https://api.github.com/users/ivirshup/repos', 'events_url': 'https://api.github.com/users/ivirshup/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ivirshup/received_events', 'type': 'User', 'site_admin': False}
1697442557|https://api.github.com/repos/pandas-dev/pandas/issues/53099|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53099/labels{/name}|{'login': 'felipemaion', 'id': 25100827, 'node_id': 'MDQ6VXNlcjI1MTAwODI3', 'avatar_url': 'https://avatars.githubusercontent.com/u/25100827?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/felipemaion', 'html_url': 'https://github.com/felipemaion', 'followers_url': 'https://api.github.com/users/felipemaion/followers', 'following_url': 'https://api.github.com/users/felipemaion/following{/other_user}', 'gists_url': 'https://api.github.com/users/felipemaion/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/felipemaion/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/felipemaion/subscriptions', 'organizations_url': 'https://api.github.com/users/felipemaion/orgs', 'repos_url': 'https://api.github.com/users/felipemaion/repos', 'events_url': 'https://api.github.com/users/felipemaion/events{/privacy}', 'received_events_url': 'https://api.github.com/users/felipemaion/received_events', 'type': 'User', 'site_admin': False}
1697410030|https://api.github.com/repos/pandas-dev/pandas/issues/53098|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53098/labels{/name}|{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}
1697219650|https://api.github.com/repos/pandas-dev/pandas/issues/53097|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53097/labels{/name}|{'login': 'bashtage', 'id': 5585221, 'node_id': 'MDQ6VXNlcjU1ODUyMjE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5585221?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bashtage', 'html_url': 'https://github.com/bashtage', 'followers_url': 'https://api.github.com/users/bashtage/followers', 'following_url': 'https://api.github.com/users/bashtage/following{/other_user}', 'gists_url': 'https://api.github.com/users/bashtage/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bashtage/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bashtage/subscriptions', 'organizations_url': 'https://api.github.com/users/bashtage/orgs', 'repos_url': 'https://api.github.com/users/bashtage/repos', 'events_url': 'https://api.github.com/users/bashtage/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bashtage/received_events', 'type': 'User', 'site_admin': False}
1697052746|https://api.github.com/repos/pandas-dev/pandas/issues/53096|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53096/labels{/name}|{'login': 'ShashwatAgrawal20', 'id': 72117025, 'node_id': 'MDQ6VXNlcjcyMTE3MDI1', 'avatar_url': 'https://avatars.githubusercontent.com/u/72117025?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ShashwatAgrawal20', 'html_url': 'https://github.com/ShashwatAgrawal20', 'followers_url': 'https://api.github.com/users/ShashwatAgrawal20/followers', 'following_url': 'https://api.github.com/users/ShashwatAgrawal20/following{/other_user}', 'gists_url': 'https://api.github.com/users/ShashwatAgrawal20/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ShashwatAgrawal20/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ShashwatAgrawal20/subscriptions', 'organizations_url': 'https://api.github.com/users/ShashwatAgrawal20/orgs', 'repos_url': 'https://api.github.com/users/ShashwatAgrawal20/repos', 'events_url': 'https://api.github.com/users/ShashwatAgrawal20/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ShashwatAgrawal20/received_events', 'type': 'User', 'site_admin': False}
1696933258|https://api.github.com/repos/pandas-dev/pandas/issues/53095|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53095/labels{/name}|{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'site_admin': False}
1696916605|https://api.github.com/repos/pandas-dev/pandas/issues/53094|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53094/labels{/name}|{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'site_admin': False}
1696836311|https://api.github.com/repos/pandas-dev/pandas/issues/53092|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53092/labels{/name}|{'login': 'FlorinAndrei', 'id': 901867, 'node_id': 'MDQ6VXNlcjkwMTg2Nw==', 'avatar_url': 'https://avatars.githubusercontent.com/u/901867?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/FlorinAndrei', 'html_url': 'https://github.com/FlorinAndrei', 'followers_url': 'https://api.github.com/users/FlorinAndrei/followers', 'following_url': 'https://api.github.com/users/FlorinAndrei/following{/other_user}', 'gists_url': 'https://api.github.com/users/FlorinAndrei/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/FlorinAndrei/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/FlorinAndrei/subscriptions', 'organizations_url': 'https://api.github.com/users/FlorinAndrei/orgs', 'repos_url': 'https://api.github.com/users/FlorinAndrei/repos', 'events_url': 'https://api.github.com/users/FlorinAndrei/events{/privacy}', 'received_events_url': 'https://api.github.com/users/FlorinAndrei/received_events', 'type': 'User', 'site_admin': False}
1696830263|https://api.github.com/repos/pandas-dev/pandas/issues/53090|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53090/labels{/name}|{'login': 'aluchko', 'id': 206245, 'node_id': 'MDQ6VXNlcjIwNjI0NQ==', 'avatar_url': 'https://avatars.githubusercontent.com/u/206245?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/aluchko', 'html_url': 'https://github.com/aluchko', 'followers_url': 'https://api.github.com/users/aluchko/followers', 'following_url': 'https://api.github.com/users/aluchko/following{/other_user}', 'gists_url': 'https://api.github.com/users/aluchko/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/aluchko/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/aluchko/subscriptions', 'organizations_url': 'https://api.github.com/users/aluchko/orgs', 'repos_url': 'https://api.github.com/users/aluchko/repos', 'events_url': 'https://api.github.com/users/aluchko/events{/privacy}', 'received_events_url': 'https://api.github.com/users/aluchko/received_events', 'type': 'User', 'site_admin': False}
1696821845|https://api.github.com/repos/pandas-dev/pandas/issues/53089|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53089/labels{/name}|{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}
1696801895|https://api.github.com/repos/pandas-dev/pandas/issues/53087|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53087/labels{/name}|{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}
1696761819|https://api.github.com/repos/pandas-dev/pandas/issues/53085|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53085/labels{/name}|{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}
1696686096|https://api.github.com/repos/pandas-dev/pandas/issues/53083|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53083/labels{/name}|{'login': 'wirable23', 'id': 130208769, 'node_id': 'U_kgDOB8LUAQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/130208769?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/wirable23', 'html_url': 'https://github.com/wirable23', 'followers_url': 'https://api.github.com/users/wirable23/followers', 'following_url': 'https://api.github.com/users/wirable23/following{/other_user}', 'gists_url': 'https://api.github.com/users/wirable23/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/wirable23/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/wirable23/subscriptions', 'organizations_url': 'https://api.github.com/users/wirable23/orgs', 'repos_url': 'https://api.github.com/users/wirable23/repos', 'events_url': 'https://api.github.com/users/wirable23/events{/privacy}', 'received_events_url': 'https://api.github.com/users/wirable23/received_events', 'type': 'User', 'site_admin': False}
1696312607|https://api.github.com/repos/pandas-dev/pandas/issues/53079|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53079/labels{/name}|{'login': 'topper-123', 'id': 26364415, 'node_id': 'MDQ6VXNlcjI2MzY0NDE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/26364415?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/topper-123', 'html_url': 'https://github.com/topper-123', 'followers_url': 'https://api.github.com/users/topper-123/followers', 'following_url': 'https://api.github.com/users/topper-123/following{/other_user}', 'gists_url': 'https://api.github.com/users/topper-123/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/topper-123/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/topper-123/subscriptions', 'organizations_url': 'https://api.github.com/users/topper-123/orgs', 'repos_url': 'https://api.github.com/users/topper-123/repos', 'events_url': 'https://api.github.com/users/topper-123/events{/privacy}', 'received_events_url': 'https://api.github.com/users/topper-123/received_events', 'type': 'User', 'site_admin': False}
1696029294|https://api.github.com/repos/pandas-dev/pandas/issues/53073|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53073/labels{/name}|{'login': 'i1oveMyse1f', 'id': 56483480, 'node_id': 'MDQ6VXNlcjU2NDgzNDgw', 'avatar_url': 'https://avatars.githubusercontent.com/u/56483480?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/i1oveMyse1f', 'html_url': 'https://github.com/i1oveMyse1f', 'followers_url': 'https://api.github.com/users/i1oveMyse1f/followers', 'following_url': 'https://api.github.com/users/i1oveMyse1f/following{/other_user}', 'gists_url': 'https://api.github.com/users/i1oveMyse1f/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/i1oveMyse1f/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/i1oveMyse1f/subscriptions', 'organizations_url': 'https://api.github.com/users/i1oveMyse1f/orgs', 'repos_url': 'https://api.github.com/users/i1oveMyse1f/repos', 'events_url': 'https://api.github.com/users/i1oveMyse1f/events{/privacy}', 'received_events_url': 'https://api.github.com/users/i1oveMyse1f/received_events', 'type': 'User', 'site_admin': False}
1696012887|https://api.github.com/repos/pandas-dev/pandas/issues/53072|https://api.github.com/repos/pandas-dev/pandas|https://api.github.com/repos/pandas-dev/pandas/issues/53072/labels{/name}|{'login': 'phofl', 'id': 61934744, 'node_id': 'MDQ6VXNlcjYxOTM0NzQ0', 'avatar_url': 'https://avatars.githubusercontent.com/u/61934744?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/phofl', 'html_url': 'https://github.com/phofl', 'followers_url': 'https://api.github.com/users/phofl/followers', 'following_url': 'https://api.github.com/users/phofl/following{/other_user}', 'gists_url': 'https://api.github.com/users/phofl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/phofl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/phofl/subscriptions', 'organizations_url': 'https://api.github.com/users/phofl/orgs', 'repos_url': 'https://api.github.com/users/phofl/repos', 'events_url': 'https://api.github.com/users/phofl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/phofl/received_events', 'type': 'User', 'site_admin': False}
